activity_id,week,location_id,co_share_group
A049,11,PLAT:BET:S15:WB,b2
A049,11,PLAT:BET:S16:WB,b2
A049,11,SEC:BET:H02_S15:WB,b2
A049,11,SEC:BET:S15_S16:WB,b2
A049,20,PLAT:BET:H02:WB,b1
A049,20,PLAT:BET:S15:WB,b1
A049,20,PLAT:BET:S16:WB,b1
A049,20,SEC:BET:H02_S15:WB,b1
A049,20,SEC:BET:S15_S16:WB,b1
A049,26,PLAT:BET:H02:WB,b6
A049,26,PLAT:BET:S15:WB,b6
A049,26,PLAT:BET:S16:WB,b6
A049,26,SEC:BET:H02_S15:WB,b6
A049,26,SEC:BET:S15_S16:WB,b6
A050,18,PLAT:ALP:H01:WB,b5
A050,18,PLAT:ALP:S03:WB,b5
A050,18,PLAT:ALP:S04:WB,b5
A050,18,SEC:ALP:S03_S04:WB,b5
A050,18,SEC:ALP:S04_H01:WB,b5
A050,22,PLAT:ALP:H01:WB,b2
A050,22,PLAT:ALP:S03:WB,b2
A050,22,PLAT:ALP:S04:WB,b2
A050,22,SEC:ALP:S03_S04:WB,b2
A050,22,SEC:ALP:S04_H01:WB,b2
A051,26,PLAT:BET:S17:WB,b5
A051,26,PLAT:BET:S18:WB,b5
A051,26,SEC:BET:S17_S18:WB,b5
A051,27,PLAT:BET:S17:WB,b1
A051,27,PLAT:BET:S18:WB,b1
A051,27,SEC:BET:S17_S18:WB,b1
A054,17,PLAT:ALP:H01:EB,b3
A054,17,PLAT:ALP:H02:EB,b3
A054,17,PLAT:ALP:S04:EB,b3
A054,17,PLAT:ALP:S05:EB,b3
A054,17,SEC:ALP:H01_H02:EB,b3
A054,17,SEC:ALP:H02_S05:EB,b3
A054,17,SEC:ALP:S04_H01:EB,b3
A054,25,PLAT:ALP:H01:EB,b2
A054,25,PLAT:ALP:H02:EB,b2
A054,25,PLAT:ALP:S04:EB,b2
A054,25,PLAT:ALP:S05:EB,b2
A054,25,SEC:ALP:H01_H02:EB,b2
A054,25,SEC:ALP:H02_S05:EB,b2
A054,25,SEC:ALP:S04_H01:EB,b2
A055,16,PLAT:BET:H01:EB,b7
A055,16,PLAT:BET:H02:EB,b7
A055,16,PLAT:BET:S13:EB,b7
A055,16,PLAT:BET:S14:EB,b7
A055,16,SEC:BET:H01_H02:EB,b7
A055,16,SEC:BET:S13_S14:EB,b7
A055,16,SEC:BET:S14_H01:EB,b7
A056,22,PLAT:ALP:H02:WB,b7
A056,22,PLAT:ALP:S05:WB,b7
A056,22,PLAT:ALP:S06:WB,b7
A056,22,PLAT:ALP:S07:WB,b7
A056,22,SEC:ALP:H02_S05:WB,b7
A056,22,SEC:ALP:S05_S06:WB,b7
A056,22,SEC:ALP:S06_S07:WB,b7
A056,25,PLAT:ALP:H02:WB,b5
A056,25,PLAT:ALP:S05:WB,b5
A056,25,PLAT:ALP:S06:WB,b5
A056,25,PLAT:ALP:S07:WB,b5
A056,25,SEC:ALP:H02_S05:WB,b5
A056,25,SEC:ALP:S05_S06:WB,b5
A056,25,SEC:ALP:S06_S07:WB,b5
A057,15,PLAT:BET:H02:EB,b3
A057,15,PLAT:BET:S15:EB,b3
A057,15,PLAT:BET:S16:EB,b3
A057,15,SEC:BET:H02_S15:EB,b3
A057,15,SEC:BET:S15_S16:EB,b3
A057,17,PLAT:BET:H02:EB,b1
A057,17,PLAT:BET:S15:EB,b1
A057,17,PLAT:BET:S16:EB,b1
A057,17,SEC:BET:H02_S15:EB,b1
A057,17,SEC:BET:S15_S16:EB,b1
A057,19,PLAT:BET:H02:EB,b1
A057,19,PLAT:BET:S15:EB,b1
A057,19,PLAT:BET:S16:EB,b1
A057,19,SEC:BET:H02_S15:EB,b1
A057,19,SEC:BET:S15_S16:EB,b1
A057,22,PLAT:BET:H02:EB,b2
A057,22,PLAT:BET:S15:EB,b2
A057,22,PLAT:BET:S16:EB,b2
A057,22,SEC:BET:H02_S15:EB,b2
A057,22,SEC:BET:S15_S16:EB,b2
A057,23,PLAT:BET:H02:EB,b1
A057,23,PLAT:BET:S15:EB,b1
A057,23,PLAT:BET:S16:EB,b1
A057,23,SEC:BET:H02_S15:EB,b1
A057,23,SEC:BET:S15_S16:EB,b1
A057,24,PLAT:BET:H02:EB,b1
A057,24,PLAT:BET:S15:EB,b1
A057,24,PLAT:BET:S16:EB,b1
A057,24,SEC:BET:H02_S15:EB,b1
A057,24,SEC:BET:S15_S16:EB,b1
A057,25,PLAT:BET:H02:EB,b6
A057,25,PLAT:BET:S15:EB,b6
A057,25,PLAT:BET:S16:EB,b6
A057,25,SEC:BET:H02_S15:EB,b6
A057,25,SEC:BET:S15_S16:EB,b6
A058,5,PLAT:ALP:H01:WB,b3
A058,5,PLAT:ALP:H02:WB,b3
A058,5,PLAT:ALP:S03:WB,b3
A058,5,PLAT:ALP:S04:WB,b3
A058,5,SEC:ALP:H01_H02:WB,b3
A058,5,SEC:ALP:S03_S04:WB,b3
A058,5,SEC:ALP:S04_H01:WB,b3
A058,8,PLAT:ALP:H01:WB,b7
A058,8,PLAT:ALP:H02:WB,b7
A058,8,PLAT:ALP:S03:WB,b7
A058,8,PLAT:ALP:S04:WB,b7
A058,8,SEC:ALP:H01_H02:WB,b7
A058,8,SEC:ALP:S03_S04:WB,b7
A058,8,SEC:ALP:S04_H01:WB,b7
A058,13,PLAT:ALP:H01:WB,b1
A058,13,PLAT:ALP:H02:WB,b1
A058,13,PLAT:ALP:S03:WB,b1
A058,13,PLAT:ALP:S04:WB,b1
A058,13,SEC:ALP:H01_H02:WB,b1
A058,13,SEC:ALP:S03_S04:WB,b1
A058,13,SEC:ALP:S04_H01:WB,b1
A058,14,PLAT:ALP:H01:WB,b2
A058,14,PLAT:ALP:H02:WB,b2
A058,14,PLAT:ALP:S03:WB,b2
A058,14,PLAT:ALP:S04:WB,b2
A058,14,SEC:ALP:H01_H02:WB,b2
A058,14,SEC:ALP:S03_S04:WB,b2
A058,14,SEC:ALP:S04_H01:WB,b2
A058,15,PLAT:ALP:H01:WB,b4
A058,15,PLAT:ALP:H02:WB,b4
A058,15,PLAT:ALP:S03:WB,b4
A058,15,PLAT:ALP:S04:WB,b4
A058,15,SEC:ALP:H01_H02:WB,b4
A058,15,SEC:ALP:S03_S04:WB,b4
A058,15,SEC:ALP:S04_H01:WB,b4
A058,16,PLAT:ALP:H01:WB,b2
A058,16,PLAT:ALP:H02:WB,b2
A058,16,PLAT:ALP:S03:WB,b2
A058,16,PLAT:ALP:S04:WB,b2
A058,16,SEC:ALP:H01_H02:WB,b2
A058,16,SEC:ALP:S03_S04:WB,b2
A058,16,SEC:ALP:S04_H01:WB,b2
A058,19,PLAT:ALP:H01:WB,b6
A058,19,PLAT:ALP:H02:WB,b6
A058,19,PLAT:ALP:S03:WB,b6
A058,19,PLAT:ALP:S04:WB,b6
A058,19,SEC:ALP:H01_H02:WB,b6
A058,19,SEC:ALP:S03_S04:WB,b6
A058,19,SEC:ALP:S04_H01:WB,b6
A059,14,PLAT:ALP:S06:WB,b1
A059,14,PLAT:ALP:S07:WB,b1
A059,14,PLAT:ALP:S08:WB,b1
A059,14,SEC:ALP:S06_S07:WB,b1
A059,14,SEC:ALP:S07_S08:WB,b1
A059,15,PLAT:ALP:S06:WB,b2
A059,15,PLAT:ALP:S07:WB,b2
A059,15,PLAT:ALP:S08:WB,b2
A059,15,SEC:ALP:S06_S07:WB,b2
A059,15,SEC:ALP:S07_S08:WB,b2
A059,16,PLAT:ALP:S06:WB,b1
A059,16,PLAT:ALP:S07:WB,b1
A059,16,PLAT:ALP:S08:WB,b1
A059,16,SEC:ALP:S06_S07:WB,b1
A059,16,SEC:ALP:S07_S08:WB,b1
A059,17,PLAT:ALP:S06:WB,b2
A059,17,PLAT:ALP:S07:WB,b2
A059,17,PLAT:ALP:S08:WB,b2
A059,17,SEC:ALP:S06_S07:WB,b2
A059,17,SEC:ALP:S07_S08:WB,b2
A059,18,PLAT:ALP:S06:WB,b1
A059,18,PLAT:ALP:S07:WB,b1
A059,18,PLAT:ALP:S08:WB,b1
A059,18,SEC:ALP:S06_S07:WB,b1
A059,18,SEC:ALP:S07_S08:WB,b1
A059,19,PLAT:ALP:S06:WB,b1
A059,19,PLAT:ALP:S07:WB,b1
A059,19,PLAT:ALP:S08:WB,b1
A059,19,SEC:ALP:S06_S07:WB,b1
A059,19,SEC:ALP:S07_S08:WB,b1
A060,14,PLAT:BET:H02:EB,b4
A060,14,PLAT:BET:S15:EB,b4
A060,14,PLAT:BET:S16:EB,b4
A060,14,SEC:BET:H02_S15:EB,b4
A060,14,SEC:BET:S15_S16:EB,b4
A060,17,PLAT:BET:H02:EB,b1
A060,17,PLAT:BET:S15:EB,b1
A060,17,PLAT:BET:S16:EB,b1
A060,17,SEC:BET:H02_S15:EB,b1
A060,17,SEC:BET:S15_S16:EB,b1
A060,18,PLAT:BET:H02:EB,b1
A060,18,PLAT:BET:S15:EB,b1
A060,18,PLAT:BET:S16:EB,b1
A060,18,SEC:BET:H02_S15:EB,b1
A060,18,SEC:BET:S15_S16:EB,b1
A061,4,PLAT:BET:H01:EB,b3
A061,4,PLAT:BET:H02:EB,b3
A061,4,PLAT:BET:S15:EB,b3
A061,4,SEC:BET:H01_H02:EB,b3
A061,4,SEC:BET:H02_S15:EB,b3
A061,7,PLAT:BET:H01:EB,b1
A061,7,PLAT:BET:H02:EB,b1
A061,7,PLAT:BET:S15:EB,b1
A061,7,SEC:BET:H01_H02:EB,b1
A061,7,SEC:BET:H02_S15:EB,b1
A061,13,PLAT:BET:H01:EB,b4
A061,13,PLAT:BET:H02:EB,b4
A061,13,PLAT:BET:S15:EB,b4
A061,13,SEC:BET:H01_H02:EB,b4
A061,13,SEC:BET:H02_S15:EB,b4
A061,14,PLAT:BET:H01:EB,b4
A061,14,PLAT:BET:H02:EB,b4
A061,14,PLAT:BET:S15:EB,b4
A061,14,SEC:BET:H01_H02:EB,b4
A061,14,SEC:BET:H02_S15:EB,b4
A061,15,PLAT:BET:H01:EB,b4
A061,15,PLAT:BET:H02:EB,b4
A061,15,PLAT:BET:S15:EB,b4
A061,15,SEC:BET:H01_H02:EB,b4
A061,15,SEC:BET:H02_S15:EB,b4
A061,16,PLAT:BET:H01:EB,b7
A061,16,PLAT:BET:H02:EB,b7
A061,16,PLAT:BET:S15:EB,b7
A061,16,SEC:BET:H01_H02:EB,b7
A061,16,SEC:BET:H02_S15:EB,b7
A061,19,PLAT:BET:H01:EB,b1
A061,19,PLAT:BET:H02:EB,b1
A061,19,PLAT:BET:S15:EB,b1
A061,19,SEC:BET:H01_H02:EB,b1
A061,19,SEC:BET:H02_S15:EB,b1
A063,7,PLAT:BET:H01:EB,b1
A063,7,PLAT:BET:H02:EB,b1
A063,7,PLAT:BET:S14:EB,b1
A063,7,SEC:BET:H01_H02:EB,b1
A063,7,SEC:BET:S14_H01:EB,b1
A064,17,PLAT:BET:S15:WB,b2
A064,17,PLAT:BET:S16:WB,b2
A064,17,SEC:BET:S15_S16:WB,b2
A065,19,PLAT:BET:S12:WB,b3
A065,19,PLAT:BET:S13:WB,b3
A065,19,SEC:BET:S12_S13:WB,b3
A066,26,PLAT:ALP:H01:WB,b5
A066,26,PLAT:ALP:S02:WB,b5
A066,26,PLAT:ALP:S03:WB,b5
A066,26,PLAT:ALP:S04:WB,b5
A066,26,SEC:ALP:S02_S03:WB,b5
A066,26,SEC:ALP:S03_S04:WB,b5
A066,26,SEC:ALP:S04_H01:WB,b5
A069,10,PLAT:ALP:H01:WB,b5
A069,10,PLAT:ALP:H02:WB,b5
A069,10,PLAT:ALP:S03:WB,b5
A069,10,PLAT:ALP:S04:WB,b5
A069,10,SEC:ALP:H01_H02:WB,b5
A069,10,SEC:ALP:S03_S04:WB,b5
A069,10,SEC:ALP:S04_H01:WB,b5
A069,13,PLAT:ALP:H01:WB,b1
A069,13,PLAT:ALP:H02:WB,b1
A069,13,PLAT:ALP:S03:WB,b1
A069,13,PLAT:ALP:S04:WB,b1
A069,13,SEC:ALP:H01_H02:WB,b1
A069,13,SEC:ALP:S03_S04:WB,b1
A069,13,SEC:ALP:S04_H01:WB,b1
A070,14,PLAT:ALP:H01:WB,b2
A070,14,PLAT:ALP:S03:WB,b2
A070,14,PLAT:ALP:S04:WB,b2
A070,14,SEC:ALP:S03_S04:WB,b2
A070,14,SEC:ALP:S04_H01:WB,b2
A070,16,PLAT:ALP:H01:WB,b2
A070,16,PLAT:ALP:S03:WB,b2
A070,16,PLAT:ALP:S04:WB,b2
A070,16,SEC:ALP:S03_S04:WB,b2
A070,16,SEC:ALP:S04_H01:WB,b2
A070,20,PLAT:ALP:H01:WB,b1
A070,20,PLAT:ALP:S03:WB,b1
A070,20,PLAT:ALP:S04:WB,b1
A070,20,SEC:ALP:S03_S04:WB,b1
A070,20,SEC:ALP:S04_H01:WB,b1
A070,24,PLAT:ALP:H01:WB,b6
A070,24,PLAT:ALP:S03:WB,b6
A070,24,PLAT:ALP:S04:WB,b6
A070,24,SEC:ALP:S03_S04:WB,b6
A070,24,SEC:ALP:S04_H01:WB,b6
A070,25,PLAT:ALP:H01:WB,b3
A070,25,PLAT:ALP:S03:WB,b3
A070,25,PLAT:ALP:S04:WB,b3
A070,25,SEC:ALP:S03_S04:WB,b3
A070,25,SEC:ALP:S04_H01:WB,b3
A071,18,PLAT:BET:S15:EB,b2
A071,18,PLAT:BET:S16:EB,b2
A071,18,PLAT:BET:S17:EB,b2
A071,18,SEC:BET:S15_S16:EB,b2
A071,18,SEC:BET:S16_S17:EB,b2
A072,25,PLAT:ALP:H01:EB,b2
A072,25,PLAT:ALP:H02:EB,b2
A072,25,PLAT:ALP:S04:EB,b2
A072,25,SEC:ALP:H01_H02:EB,b2
A072,25,SEC:ALP:S04_H01:EB,b2
A073,23,PLAT:BET:H01:EB,b1
A073,23,PLAT:BET:H02:EB,b1
A073,23,PLAT:BET:S15:EB,b1
A073,23,SEC:BET:H01_H02:EB,b1
A073,23,SEC:BET:H02_S15:EB,b1
A074,21,PLAT:ALP:H01:EB,b2
A074,21,PLAT:ALP:H02:EB,b2
A074,21,SEC:ALP:H01_H02:EB,b2
A075,28,PLAT:BET:H01:WB,b1
A075,28,PLAT:BET:H02:WB,b1
A075,28,SEC:BET:H01_H02:WB,b1
